movie_id,title,release_year,genre_id,director_id,duration_min
11061,Cost check police,2001,6,494,85
11062,Reflect common,1987,3,650,112
11063,Lose risk,2001,8,228,165
11064,Performance billion firm maybe,1973,11,78,130
11065,Might hit conference,1986,11,228,158
11066,Building foot personal lot,2004,12,849,178
11067,Under today quickly,2000,15,914,151
11068,Choice near since,1980,13,403,73
11069,More tell arm,2009,14,808,172
11070,Mother wear,1996,14,4,170
11071,Owner hotel,1985,1,64,147
11072,Analysis,1991,10,988,82
11073,Edge worker again,2007,13,269,135
11074,Same benefit,1981,8,792,90
11075,Gun tax every,2006,13,513,162
11076,Into power,1980,6,839,114
11077,Animal officer,1973,8,530,136
11078,Evening almost,2003,5,738,112
11079,Person rate,2000,5,492,80
11080,Of history leave,1986,1,764,123
11081,Management almost plant itself,2023,10,136,152
11082,Reach soldier Congress card,2002,12,30,108
11083,Thus,1998,15,100,159
11084,Behind with always care,1984,9,303,82
11085,Rather against notice,1987,15,593,138
11086,Seem company level,1990,7,154,75
11087,Plant both,1996,2,887,172
11088,Method traditional,2009,13,450,127
11089,Hair,1988,7,462,168
11090,Source technology which,1973,11,47,131
11091,Third language,1977,14,322,174
11092,Between fight else,1971,14,267,99
11093,Girl recent,2003,7,171,157
11094,High safe,1975,13,468,82
11095,Ability pattern,1994,2,475,113
11096,Ready fight,1980,12,982,70
11097,Cup lose enter customer,1992,8,334,158
11098,Develop when,2009,2,996,154
11099,Scientist recognize ask,1993,3,470,163
11100,Final play,1983,10,512,86
11101,Anyone political lot,1980,6,773,135
11102,Question summer laugh,1977,3,572,151
11103,Collection answer,2000,15,985,118
11104,Gun amount trade,2016,8,28,102
11105,Show get why,1978,11,822,99
11106,Recognize family candidate,2007,1,382,166
11107,Ground interesting leg,2009,9,551,168
11108,Special account,1984,2,683,123
11109,Test happen get,1994,5,474,91
11110,Population soon future,2007,15,768,142
11111,Former until,2003,11,885,122
11112,There hold,2015,4,417,168
11113,Commercial drop,1984,11,429,164
11114,Stand once address,2015,11,3,133
11115,Leg memory short,2001,11,226,161
11116,It evening,2003,11,219,160
11117,Subject contain reach,2003,15,827,126
11118,Color soon film,1992,2,869,175
11119,Speech,2012,2,361,122
11120,Box expert,1987,4,507,171
11121,Create fund economic,1992,3,838,133
11122,True join hair then,1983,1,217,122
11123,Current throughout,1996,11,177,102
11124,Structure best,1983,8,16,106
11125,Approach line,2019,9,156,99
11126,Forward four free,2015,8,982,141
11127,Before away apply,1988,3,410,123
11128,Able structure dream,1992,4,732,122
11129,Sign ever,2006,11,485,117
11130,City score tough,2003,10,437,87
11131,Investment someone suddenly vote,1993,12,683,106
11132,They deal again,1994,4,678,158
11133,Eight else,1999,5,43,105
11134,Single happy,2024,4,385,174
11135,World,1978,4,23,90
11136,Article must conference,2002,7,882,157
11137,Provide though sport,2003,6,404,114
11138,Not education,2022,13,839,81
11139,Feeling,2012,13,908,115
11140,Onto year community,1986,8,495,166
11141,Yard expert,2001,15,759,151
11142,Type either process,1988,3,671,84
11143,Example degree human,2024,1,682,133
11144,Discussion read firm over,1985,13,724,131
11145,Soldier evidence,2021,2,408,90
11146,Tell cold,2010,1,603,173
11147,Family beat article,2019,10,765,180
11148,To stay,2018,6,778,149
11149,Speak prepare,1987,9,629,147
11150,Phone,2011,7,114,167
11151,Picture interview writer,1977,6,123,133
11152,Prevent share,2020,13,901,77
11153,Rest certainly art store,1983,11,67,170
11154,Message off enjoy,2023,4,950,128
11155,Debate then another,2006,10,634,83
11156,Father local or,1997,8,274,101
11157,Rather it,1985,4,280,83
11158,Control page camera,2000,2,772,139
11159,Measure inside strong,2021,10,51,152
11160,Six professional she,1985,1,369,113
11161,Throughout debate,2001,8,105,83
11162,Close wait,1987,2,886,75
11163,Big leave,1979,9,213,103
11164,Concern indeed quality,1992,13,363,91
11165,List represent,1980,4,788,159
11166,Left,2018,4,162,159
11167,Edge especially however,1995,8,720,142
11168,Beautiful time phone,1978,14,894,161
11169,North hour,1997,1,594,138
11170,Thousand when,2004,12,246,171
11171,Item herself against,2010,2,159,139
11172,Method skin send,2000,10,191,130
11173,Doctor huge rock,1972,13,711,117
11174,Interview them woman,2022,4,926,87
11175,Move sea,1987,3,213,91
11176,Always story,1970,4,954,155
11177,Attention contain,2009,8,177,172
11178,Hundred center,1999,4,719,89
11179,Expect lose maybe,2000,13,926,71
11180,Remain as,2005,6,30,80
11181,They,1998,6,212,132
11182,She music,1994,10,151,96
11183,Value purpose culture,2003,8,790,122
11184,Challenge direction outside various,1993,6,164,88
11185,Maintain defense,2006,9,216,151
11186,Face play,2005,9,670,99
11187,Voice prove,1983,9,281,176
11188,Civil develop,1998,15,390,125
11189,Rise down term,1971,15,898,153
11190,Teach person later,1984,1,457,180
11191,Ball everyone,2014,11,908,85
11192,Kid suggest,2014,12,588,169
11193,Only dream off,1992,1,585,139
11194,Air say,1994,15,188,136
11195,Government international,1981,9,334,168
11196,Building side,2024,6,156,146
11197,Eight better,2000,10,513,140
11198,Size station manage fly,1988,11,198,85
11199,Arrive half,2016,15,367,147
11200,A key large,1981,10,727,82
11201,Exist morning Mrs,2012,2,794,145
11202,Grow fill,1976,15,620,96
11203,Particular beautiful,1979,4,246,75
11204,Often show,1994,15,924,140
11205,Central record,2019,10,224,124
11206,Main,1980,12,576,86
11207,Before throughout before rich,2018,7,835,109
11208,Tough other,1984,11,85,148
11209,Base southern little choice,1991,10,179,95
11210,Various respond cost,1994,6,518,176
11211,Popular perform street whatever,2015,7,25,105
11212,Low enough agency,1979,12,890,130
11213,Into government why,2003,6,452,73
11214,Mr of writer,1994,7,42,83
11215,Those leg institution,1985,8,13,122
11216,Day material,1976,2,202,143
11217,Kind effort,1995,2,836,143
11218,Reveal red onto,1970,11,998,151
11219,So almost type,1974,1,298,107
11220,Open suffer the,1971,6,133,80
11221,Design maintain son onto,1993,11,416,113
11222,Like question,2005,6,215,165
11223,Watch morning effect,1970,6,605,71
11224,Respond might,2016,5,720,174
11225,Else director,1980,5,623,73
11226,Food exactly,1980,7,623,84
11227,Attorney entire,1990,2,147,136
11228,Claim some,2013,2,322,173
11229,Civil daughter prepare,2000,3,49,180
11230,Shoulder those,1989,11,817,114
11231,The state,2004,12,698,79
11232,Voice receive camera,1986,8,348,107
11233,Investment long,1975,14,721,82
11234,Bad,2019,4,550,77
11235,Wish relate eat,1971,7,466,83
11236,Crime begin,2012,1,858,108
11237,Black section,1998,7,343,150
11238,Suffer,1975,10,497,83
11239,Course system themselves,1983,7,141,82
11240,Garden reach,1972,6,300,106
11241,Theory think detail,1997,15,273,86
11242,Ten ground tonight,2022,12,76,113
11243,Let simple,2024,6,168,111
11244,May ready magazine,1991,6,367,145
11245,Market,1988,2,940,125
11246,Million education,2022,2,283,79
11247,Most enjoy by,2004,14,950,126
11248,Itself themselves,1987,15,165,106
11249,Guess member answer,2013,6,898,171
11250,Research pattern,2021,12,594,124
11251,Camera prove,1984,9,937,109
11252,Improve summer,2005,7,139,107
11253,Eye per change hundred,1996,8,181,74
11254,Play perform,2016,3,927,160
11255,Cover value,2021,12,457,169
11256,Result anything,2021,10,557,135
11257,Agreement happen,1980,7,856,123
11258,Employee training move,1990,12,548,80
11259,Pressure task there,2019,8,431,132
11260,Including country send,2023,13,638,72
11261,Dark dream senior,2018,2,953,149
11262,Life now,2023,7,439,149
11263,Here traditional,2001,10,95,153
11264,Air enough yourself,1980,2,613,171
11265,Actually race yourself,1999,13,59,135
11266,Certain bag establish,1998,14,155,168
11267,Rest late,1989,1,892,83
11268,Indicate report,2016,14,523,125
11269,Provide act,2009,15,620,87
11270,Treatment among analysis,2001,11,215,137
11271,Brother happen,1973,4,176,150
11272,Campaign condition car,1983,7,263,115
11273,Care car list,1990,2,34,146
11274,Painting still,2021,9,665,126
11275,Article light mission,1973,5,24,125
11276,Main,1997,5,736,173
11277,Central,2005,3,631,152
11278,Design,1982,4,193,168
11279,Soon,1970,10,259,160
11280,Here off others nice,1991,14,99,159
11281,Thought commercial animal,2011,2,291,158
11282,Grow eat,1982,1,541,145
11283,Boy senior,2016,2,66,162
11284,With attention movie,1977,12,204,164
11285,Door else star ago,1972,11,46,130
11286,Group,1977,13,940,158
11287,Himself back its,1995,1,574,73
11288,Government show,2022,11,409,106
11289,Despite speech far,1985,3,803,115
11290,Join hard,1971,7,670,140
11291,Power oil wife,1994,10,850,78
11292,Within,1989,6,785,117
11293,Successful activity hotel,2010,13,532,170
11294,Force professional charge,1973,13,781,110
11295,Benefit live,2000,5,895,109
11296,Write wonder,2012,12,396,79
11297,Process majority who,1996,11,689,106
11298,Like market spring,1994,1,903,161
11299,Man daughter measure Mr,2005,3,736,99
11300,Collection decide capital,2022,8,860,145
11301,Medical shoulder,1977,3,949,99
11302,Top general,2007,6,955,133
11303,Arrive keep,1988,11,508,84
11304,Successful necessary gas right,2004,8,908,169
11305,Be wide rather of,1981,6,951,153
11306,Tree statement,2002,7,125,105
11307,At especially,2008,9,253,72
11308,Low interest organization,2010,8,807,172
11309,Method appear,1989,3,714,174
11310,Staff professor claim,1997,4,364,86
11311,Attack,1984,8,481,112
11312,Boy understand,1986,15,347,113
11313,Measure pay move,2011,14,585,169
11314,Prove ago great,2000,2,545,133
11315,Their goal,1999,2,185,142
11316,Gas listen,2023,5,815,180
11317,Machine firm interesting,2000,7,120,76
11318,Yourself surface,1971,4,90,102
11319,Sense produce,2019,9,295,144
11320,Hot bed decide,1980,12,877,117
11321,Next third clearly,2016,5,738,80
11322,Listen impact,1972,15,299,162
11323,Field teach,2001,12,780,123
11324,Example,1997,15,35,150
11325,Agreement lose,2001,5,26,91
11326,Address,2021,9,610,150
11327,Although which,1973,5,796,114
11328,Specific red,2002,11,342,108
11329,Series wide instead,2006,13,498,141
11330,Yourself view,2013,14,582,87
11331,Environmental buy if,1979,5,675,87
11332,Realize if good,1981,5,319,128
11333,Rock matter unit,1991,2,286,133
11334,New sea reduce human,2020,3,122,129
11335,Manage fight bill,2023,1,322,145
11336,Popular dream,2003,2,19,114
11337,World try,2023,15,18,99
11338,Serve record,1979,10,918,152
11339,Yard wide,2021,14,62,167
11340,Attack them hospital,2003,11,230,70
11341,Husband paper,1998,15,501,155
11342,Fish discover,1970,14,633,127
11343,Data alone exist,1986,14,582,90
11344,Make local also,2005,8,519,133
11345,Study actually minute,2012,4,840,108
11346,Here product guess,2011,7,979,163
11347,Too,2010,3,752,179
11348,Heavy safe product,2022,12,86,154
11349,Present pay woman,2015,11,682,127
11350,Me east throw,2007,14,547,166
11351,Who name,1990,9,280,82
11352,Rate contain,1976,2,517,114
11353,Certain this,1975,11,945,116
11354,Will national,1982,6,452,158
11355,Watch,1976,8,874,131
11356,Next safe,1980,4,691,71
11357,Land enjoy,1980,8,929,110
11358,Woman radio,2009,13,598,98
11359,However provide into,2013,14,877,101
11360,Success trouble,1985,2,783,129
11361,Senior meet anyone long,1974,13,959,131
11362,Road box guy,1979,4,153,106
11363,Color,1999,3,32,143
11364,Language recent,1995,8,189,123
11365,Worker bad box,2009,1,910,157
11366,Floor rise,2009,3,527,120
11367,Career seat break,1980,1,110,170
11368,Country,1973,2,616,132
11369,Song current,1975,9,717,98
11370,Bag design,1988,14,805,179
11371,Notice such loss,1971,14,812,116
11372,Last drive,1983,14,144,131
11373,Leg feel about,2006,15,830,140
11374,Carry later analysis,1991,11,325,113
11375,Test,1993,7,794,141
11376,Model hear daughter,2001,13,755,75
11377,A tree traditional,1971,13,226,146
11378,Yourself high,1989,11,375,168
11379,Piece line likely,2011,15,256,152
11380,Tax life where,1971,11,344,132
11381,Town seat store,1992,6,624,99
11382,Explain recently,1975,8,568,145
11383,Hair garden,2004,5,506,84
11384,Black least interest,1981,9,463,70
11385,Option ground level,2019,12,609,118
11386,From design product approach,1983,5,663,177
11387,Discussion gas reveal,1971,9,716,165
11388,Than many,1989,9,917,122
11389,Personal performance strong,1993,2,154,107
11390,Hour human,2011,7,591,161
11391,Pull blue,1992,15,790,117
11392,Phone effect hold,2022,7,458,77
11393,American,2013,7,976,119
11394,Trip,1990,12,598,93
11395,She look,2009,6,35,173
11396,Lead eye my,1971,15,115,129
11397,About wear player,1995,8,593,89
11398,Authority newspaper sometimes,2001,6,134,141
11399,Sign write,1997,5,900,100
11400,Second,1981,4,664,100
11401,Citizen pretty Mr specific,1998,3,317,84
11402,Capital treatment,1985,11,606,133
11403,Girl,1989,13,953,83
11404,More,2004,1,594,81
11405,Ground,1973,13,39,114
11406,Knowledge education agreement,1977,5,336,153
11407,Close laugh fear letter,1992,1,486,143
11408,Loss,1975,14,922,99
11409,Owner admit,2011,1,488,117
11410,Responsibility experience ability,1985,5,662,99
11411,Congress want,2003,2,7,132
11412,Southern,1995,5,92,164
11413,Fish author various most,1970,6,300,119
11414,Fire also,1982,5,352,137
11415,After collection,2008,7,13,142
11416,Present life fill,2008,15,642,148
11417,Already start social,1973,3,899,122
11418,Daughter,2001,14,127,150
11419,Candidate treat,1988,11,860,137
11420,Protect along,2014,14,598,75
11421,Finally hear movement,2003,8,338,119
11422,It vote strong,2007,4,531,73
11423,Soon,1970,11,755,174
11424,Fish radio your,1986,5,70,116
11425,Personal theory,1999,9,952,106
11426,Mention during,1970,13,945,149
11427,Society agent artist,2006,3,103,174
11428,Word professional trip,2003,6,624,94
11429,Knowledge sell,2007,6,476,76
11430,Give off,1991,12,422,119
11431,Project know,1988,8,50,80
11432,Attack pay her,1991,1,1,148
11433,Lose meeting country,2023,10,50,110
11434,Measure agreement,1984,5,257,167
11435,Her main,2003,15,990,162
11436,Yourself animal,2021,3,85,176
11437,Today player where,2009,13,680,120
11438,Health world,1989,12,627,93
11439,Partner technology music,2016,10,110,85
11440,Improve into,1998,7,51,86
11441,Me carry,1985,9,478,79
11442,Pull white light,1988,14,547,158
11443,Nature dog affect,2000,14,451,128
11444,Affect pull top,2002,6,733,113
11445,Stage late listen,1983,13,78,81
11446,Must situation black child,1993,11,155,115
11447,Way statement account,2011,5,31,151
11448,Speech public,2005,1,662,99
11449,Better guess fast,2010,8,104,171
11450,Control exactly pass,1987,7,998,145
11451,Be lay base,1999,13,200,71
11452,Again,2005,12,502,168
11453,Effect any,1981,9,364,90
11454,Blue draw,2017,4,199,132
11455,All others,1990,13,889,109
11456,Summer notice,2017,9,8,155
11457,Republican because everything,2013,3,182,169
11458,After really while,2015,10,207,160
11459,Leave song board,1992,2,141,110
11460,Effect information store,2014,12,366,158
11461,Officer,2023,5,361,127
11462,Fact human,1993,12,544,119
11463,Heavy either,1993,2,647,75
11464,Moment born stay,1978,3,425,172
11465,Protect decide social,2024,3,564,155
11466,Half in,1981,7,79,96
11467,Lose agree address view,1983,9,32,76
11468,Audience,2013,2,170,152
11469,Task,1998,13,898,175
11470,Difficult career maybe,2019,10,74,177
11471,Eat team,1974,8,970,113
11472,Shake often,1989,9,484,153
11473,Fact could board,2007,14,788,174
11474,Skill recent,1992,15,392,122
11475,Building research,1986,6,525,112
11476,Personal bring,1985,5,139,147
11477,However method in,2003,8,535,159
11478,Gun draw student,2006,7,139,95
11479,Federal focus drug,2003,3,28,78
11480,First use or,2006,13,546,139
11481,Run current,1999,8,504,139
11482,Quite large,1993,1,941,177
11483,Young former,1986,5,314,143
11484,Specific difference forward,1976,15,123,173
11485,Vote hard front,1990,13,48,147
11486,Base partner,1983,2,447,177
11487,Successful throughout,1971,13,863,161
11488,Young,1997,15,63,96
11489,Name half rise,2011,10,241,91
11490,Want age,2008,12,476,131
11491,Set decide blue,2002,3,426,172
11492,Court ahead,1994,5,489,114
11493,Increase officer similar,1985,1,152,178
11494,Example really,1978,12,703,89
11495,Name deal here,2013,15,38,99
11496,Least experience war,1978,6,543,180
11497,Sister few if,1984,1,9,73
11498,Activity enter,2009,10,347,122
11499,Perhaps wind vote agent,1999,10,542,92
11500,Reality resource thing,2017,6,3,84
11501,Cold member,2008,1,920,82
11502,Book figure,1984,10,492,108
11503,Generation yourself,2007,6,164,137
11504,War test over,2015,11,289,118
11505,Almost,1975,14,708,107
11506,Piece pull imagine off,2017,10,438,84
11507,Street save then,1979,8,848,159
11508,Specific subject finally,2013,14,56,138
11509,Town house last,2016,4,996,169
11510,Talk threat our,2007,5,667,161
11511,Drop card scientist,2019,3,629,110
11512,Design,1993,2,98,121
11513,Decide stand,1999,2,962,132
11514,Into,2013,10,629,160
11515,Red attorney general week,1974,2,402,170
11516,Building record true,1997,6,544,141
11517,Three exist,2000,9,514,162
11518,Close quality project,1979,2,283,158
11519,Under each on,1998,1,474,79
11520,Son capital left,1976,8,632,148
11521,Data in section,2009,2,109,139
11522,Last exist,2002,9,960,174
11523,Suggest,2015,12,808,117
11524,Sing so,2000,14,923,77
11525,Treat eat even,2001,1,395,158
11526,Sell positive,2023,9,725,179
11527,Place major house,1974,10,828,174
11528,Serious would them,1979,12,681,76
11529,Still significant,1973,14,658,109
11530,Film particularly last,2016,14,698,108
11531,Attorney feeling,2008,15,164,166
11532,Attorney show entire,1994,13,234,93
11533,Account,1977,4,896,135
11534,When available subject,2013,3,554,103
11535,Movie lead,1988,4,337,161
11536,Address task,2010,13,833,96
11537,Growth continue later,1976,3,2,78
11538,State,2003,7,39,71
11539,About else response,1994,7,29,159
11540,Take role,1983,9,262,150
11541,Father professor ok,1970,13,492,73
11542,Company member sometimes,1975,4,962,169
11543,Say article matter,2003,8,663,72
11544,Accept fund unit,1972,4,109,143
11545,Building exist,2024,2,102,142
11546,Until,1984,3,797,152
11547,Conference billion notice,1990,14,389,152
11548,Pattern door kid Mr,2009,7,310,76
11549,Her rock,1971,6,431,96
11550,Person trouble enter,1983,4,868,129
11551,In policy game,1971,10,177,137
11552,Visit draw,1985,5,550,100
11553,Another evening wide,1998,11,836,164
11554,Baby blue,2006,7,925,113
11555,Herself page,1990,4,60,114
11556,Billion old get,1995,12,822,70
11557,House economic,1998,14,460,174
11558,Maybe,2005,1,474,150
11559,Rate lead senior,1988,8,235,159
11560,Media chair,1986,3,13,141
11561,Military enough,1986,15,596,126
11562,Yourself sound,1975,13,555,179
11563,Represent community girl,1994,4,686,142
11564,Discussion however,1992,14,316,77
11565,Her after rest,2017,1,165,176
11566,Bed paper stand,2018,8,823,84
11567,Everything upon vote,1986,3,373,86
11568,Type voice challenge,1995,11,301,177
11569,Likely position,1998,9,488,93
11570,Maybe test,2007,1,890,130
11571,Hand speak,2001,15,172,135
11572,Market stock someone,1971,5,620,162
11573,Democratic build,2009,10,59,148
11574,Item although,2012,15,551,140
11575,From now ahead production,1983,14,238,173
11576,Our it central,2017,13,462,132
11577,Data ahead,2006,2,682,120
11578,Present doctor still,2017,13,737,108
11579,Summer lay exactly,2001,4,491,102
11580,Himself light yourself,1973,4,145,112
11581,My music,2004,12,953,180
11582,Dog feel,1971,15,426,116
11583,Relate glass,2022,1,983,133
11584,Old Mrs strategy believe,1993,1,793,75
11585,Use space,1980,7,989,93
11586,Feel research,2019,8,709,120
11587,Memory Democrat air,1994,4,740,140
11588,Success lot cause,2018,9,62,72
11589,City central audience,2009,12,604,144
11590,End piece,2016,7,732,133
11591,Wife sea meet,1970,14,418,147
11592,Adult reduce,2009,6,643,159
11593,Every three,2021,4,315,131
11594,Bed throughout,1972,12,473,127
11595,Head interest international chair,2018,1,429,166
11596,Sport reduce,1978,6,913,81
11597,Take from,2015,9,865,93
11598,Education with out population,2018,7,388,171
11599,Sing dream entire thus,2010,15,439,177
11600,Cut difficult have,1996,15,652,118
11601,Everyone head,2012,9,267,79
11602,Team where collection,1973,13,393,88
11603,Everything per husband talk,2021,3,24,148
11604,Around too think,2005,3,159,77
11605,Floor condition place,1973,9,479,159
11606,Push seven,2005,6,342,111
11607,Scene peace,2024,9,325,83
11608,Still cold,1983,5,6,148
11609,Particular yeah,2023,1,485,108
11610,Himself use,2013,3,500,165
11611,Night campaign,2015,7,870,96
11612,Relationship although,2009,13,619,137
11613,Common us,2000,3,491,170
11614,Foot maybe suffer,2023,1,92,109
11615,Movie of,1995,5,64,151
11616,Blood produce my,1970,5,696,173
11617,Reveal toward,2001,12,59,114
11618,Trial campaign that,1975,1,831,177
11619,Interview,2006,13,640,148
11620,Worker up,2006,13,28,80
11621,Mr,2016,3,503,98
11622,Address company,2015,1,772,74
11623,High,1978,10,86,129
11624,Person son beat,1989,3,365,79
11625,Instead ball,2009,14,288,137
11626,Put per,2015,11,953,178
11627,Pull,2016,7,125,151
11628,Age production,2023,4,333,162
11629,Forward effect prepare,1985,12,935,154
11630,That term tonight,2004,7,325,129
11631,Writer inside,1977,15,125,180
11632,Debate poor suggest create,1990,4,752,91
11633,Ground common degree,2006,4,334,121
11634,Foot loss democratic,1987,1,319,89
11635,Her,2020,12,241,121
11636,Eight professor compare,1972,14,664,72
11637,Economy cup,2002,8,340,138
11638,Past drug watch,1990,8,895,85
11639,Much thank,1980,12,588,130
11640,Same,1976,5,285,131
11641,Start themselves,1994,9,995,141
11642,Meeting night doctor,2001,2,735,127
11643,Various especially culture,2018,12,472,116
11644,Point where,2014,9,611,141
11645,Campaign ability according,2010,11,135,132
11646,There you,2019,13,212,125
11647,How listen ahead,2024,13,883,108
11648,Put,1997,3,174,90
11649,Certain himself,1983,14,524,149
11650,Tough provide above,2011,12,176,72
11651,Little stuff increase,1980,2,431,109
11652,Character may,1998,8,226,114
11653,Reach on,2007,2,191,163
11654,State time,1999,15,602,96
11655,Really body,1981,9,28,72
11656,Or dog together,1970,6,251,88
11657,Simply pull,2000,5,837,98
11658,Great consumer prove,2013,6,657,122
11659,Something not,1989,11,457,109
11660,Camera service,1987,14,10,97
11661,Kitchen such area,1973,8,338,70
11662,Real drop,1992,15,319,101
11663,Win owner article individual,1973,12,273,105
11664,Country forget probably,2014,4,952,73
11665,Win short stay,1980,1,591,96
11666,Technology prove relationship,2023,13,151,112
11667,Site knowledge,2005,2,100,150
11668,Well beautiful,2007,12,170,178
11669,Well reason someone,1993,3,352,114
11670,City side value ever,2021,3,152,84
11671,Lead everybody party,1979,1,918,170
11672,Summer long important,2011,2,206,147
11673,Tree language keep clear,2003,14,162,126
11674,Respond line,2018,5,841,95
11675,Describe memory,1971,3,6,162
11676,Wide discussion,1979,15,393,166
11677,Institution TV,1991,6,221,80
11678,Claim physical,1982,2,459,133
11679,Population soldier,1993,4,259,141
11680,Off almost,1979,4,527,96
11681,Tree write,1990,3,968,158
11682,Next baby born,1988,12,814,158
11683,Charge employee,1971,1,819,128
11684,Of individual,2022,5,848,76
11685,Produce old collection,1994,6,856,126
11686,Institution a first these,1981,15,378,106
11687,Responsibility father nor,1971,4,663,166
11688,Nor identify,1986,3,239,141
11689,Skin forward,1979,3,51,164
11690,Contain degree,1998,13,697,124
11691,Miss look figure,1995,10,788,117
11692,Red section,1991,2,504,114
11693,Simple individual,2017,1,360,164
11694,City remember recently,1986,3,968,102
11695,Recent sport wife,1998,10,542,168
11696,Place tonight,1995,9,750,97
11697,Bring power,1996,14,846,125
11698,Dream hundred,2008,5,828,171
11699,Worker draw can,1996,11,922,129
11700,Mrs wrong recent,2012,1,573,155
11701,Than grow source factor,1996,11,529,95
11702,Enough yard,2008,3,843,94
11703,Rock thought partner,1995,8,718,102
11704,Event bill road,1975,9,69,100
11705,Difficult,1997,2,114,131
11706,Short record fall,1986,1,715,106
11707,Sound line information,2012,5,362,171
11708,Woman court candidate,2019,15,861,120
11709,Agreement image,1981,7,93,108
11710,Time matter,1982,6,658,107
11711,Market reduce cold movie,2015,3,881,152
11712,Relationship sport instead,2021,1,248,76
11713,Area himself,1976,8,63,98
11714,Whatever true probably type,2018,15,840,152
11715,Cause about also,1990,8,93,138
11716,Serve heart me,1979,7,519,120
11717,Purpose minute his,2010,5,550,80
11718,Student piece scene,1982,4,838,152
11719,Indeed issue,1986,7,866,146
11720,Specific group,1972,6,92,73
11721,Lawyer or,1984,1,419,119
11722,Long board cold,2021,8,155,71
11723,Option whether,1994,13,96,98
11724,Military find,1998,8,388,92
11725,Draw class,1970,8,812,173
11726,Almost official church professor,2011,8,358,148
11727,Effort culture,1998,1,722,128
11728,Significant bill,2010,3,116,179
11729,Same cell,2009,13,742,170
11730,Social event public,1998,2,369,125
11731,Girl three answer,1974,10,718,99
11732,Candidate team manage,1993,1,946,130
11733,Serious add into,2020,4,724,164
11734,Develop course,1988,13,821,173
11735,Decision against behind,2007,15,22,117
11736,Police various,2024,4,322,179
11737,Church firm could,2002,6,499,122
11738,Boy throughout,1983,7,636,83
11739,Ever morning,2010,2,976,130
11740,City participant,1980,12,669,129
11741,Cut learn loss,2004,9,84,114
11742,Age question,2003,14,687,82
11743,Yard begin,2015,13,14,172
11744,Thus that story,1970,5,75,148
11745,Involve simply meet,1988,1,205,157
11746,Friend life,1978,13,851,99
11747,Answer financial,2022,6,521,162
11748,Entire relationship,2014,15,382,127
11749,Choice claim story,2023,9,692,130
11750,Make any,1986,6,863,99
11751,Her,1970,5,662,131
11752,Never remain down,1997,13,732,137
11753,Second ten receive view,1993,4,411,151
11754,So drug,2013,9,616,100
11755,You however,1987,8,584,135
11756,Skin less one,1978,3,789,108
11757,Scientist speak,1981,13,708,178
11758,Professional if whose,1970,6,14,180
11759,Section admit politics,2023,3,861,148
11760,Alone what,2021,12,830,140
11761,That purpose Democrat,1974,8,252,165
11762,Those responsibility some,1970,5,199,125
11763,Affect trip,2013,4,646,109
11764,The of,1983,15,703,115
11765,Up ever support,1971,14,776,110
11766,Soldier certain,2024,14,991,103
11767,Either movement,1999,9,498,77
11768,Mean see month,2011,9,255,169
11769,Among month,2018,15,984,161
11770,Cultural standard,1998,12,903,98
11771,Data add,1981,7,594,117
11772,Whatever,1971,14,320,149
11773,Off there show,1981,11,686,70
11774,Everyone have sign store,2006,7,863,137
11775,Radio accept gun,1978,6,46,136
11776,Style lot while,1973,8,803,180
11777,Her discover,1974,12,667,135
11778,Last six most leave,2012,8,64,102
11779,Away risk many,1983,12,477,140
11780,At return,1998,8,694,142
11781,Another minute,2016,1,552,118
11782,Property discussion practice,1977,9,521,146
11783,Various whom,1977,3,954,84
11784,Role station course,1986,6,539,101
11785,Point need,1995,1,141,117
11786,Organization have human,2004,5,992,125
11787,Level long,1998,12,424,170
11788,Again yourself,1986,13,726,91
11789,Close common PM,2023,13,238,132
11790,Story behind stock out,1993,13,668,77
11791,Dream couple,2012,12,780,92
11792,Herself professional,2001,1,568,141
11793,Research indicate,1999,6,28,162
11794,Side door,1997,9,447,109
11795,Almost best,1976,6,326,180
11796,Throw bag cultural,1984,14,573,147
11797,Whatever top street,2023,3,844,112
11798,Role military,1982,4,910,141
11799,Picture organization,1991,5,286,168
11800,Writer hour,1988,14,337,156
11801,Both politics apply,1986,15,881,84
11802,Pattern again in,1972,12,807,87
11803,Black single,2005,5,147,91
11804,Receive both,2013,6,670,162
11805,Fine increase rest,1988,14,765,82
11806,Establish anything behavior begin,1978,9,622,112
11807,General,1976,3,299,177
11808,Chance country,1975,14,446,161
11809,Prepare expert soon,2002,2,397,79
11810,Future yourself,1993,2,133,170
11811,Attention one against,1972,6,21,96
11812,Almost summer name,2022,5,786,170
11813,Customer also,1982,12,546,105
11814,Career reduce you,1992,11,770,110
11815,Election police study,1979,11,28,119
11816,Someone blood,1974,5,278,152
11817,Cover option grow,2012,15,632,131
11818,Here clear care,1988,7,372,134
11819,Firm,2007,14,195,143
11820,Ask decade,2023,11,266,72
11821,Hour time enter question,1972,13,360,160
11822,Movement white forget,2004,3,496,135
11823,Suggest require range,2011,2,626,87
11824,Prepare last college,1984,11,922,103
11825,Time nice office look,2003,15,23,164
11826,Site free,1977,8,521,167
11827,Machine color,2007,7,178,136
11828,Clearly notice despite,2018,5,188,151
11829,Unit film single remember,1984,13,425,166
11830,Themselves officer,1978,4,92,154
11831,Foreign compare,1991,1,641,128
11832,Direction for design,2007,11,617,140
