rating_id,user_id,movie_id,rating
23874,3336,12788,7.2
23875,4328,6523,7.2
23876,837,141,3.7
23877,108,4099,6.5
23878,4955,2998,6.1
23879,3479,1585,4.4
23880,2622,5915,6.8
23881,1458,11283,3.4
23882,4587,9543,3.7
23883,2703,16149,1.1
23884,4602,18356,5.1
23885,2902,8985,3.7
23886,3644,19133,2.2
23887,4107,13785,5.2
23888,1430,15939,3.1
23889,2078,6464,1.4
23890,3872,7103,5.4
23891,2600,3682,4.5
23892,4398,9410,4.5
23893,4356,12368,6.8
23894,3345,12757,3.0
23895,2036,7711,2.0
23896,766,1684,6.5
23897,4343,4359,5.9
23898,1679,7859,5.7
23899,192,16773,5.0
23900,4579,17937,9.8
23901,732,636,6.8
23902,2913,2198,5.5
23903,4859,15436,2.3
23904,1508,19973,8.5
23905,364,7054,2.0
23906,4661,13796,6.8
23907,230,6623,5.9
23908,494,541,8.2
23909,1345,10019,6.6
23910,2509,4459,3.0
23911,2634,19930,3.0
23912,4479,4724,9.0
23913,1969,14222,2.6
23914,3147,14859,4.5
23915,1921,13991,8.7
23916,4508,12204,4.0
23917,3249,12249,6.1
23918,3029,5132,6.7
23919,3054,11452,8.2
23920,1953,3622,6.6
23921,4851,3570,2.5
23922,4807,8150,2.9
23923,4433,4815,6.4
23924,814,4781,9.3
23925,937,18869,9.7
23926,880,4469,2.0
23927,4036,6955,7.8
23928,3920,17307,7.6
23929,4402,10721,7.9
23930,1111,16080,1.4
23931,4166,11184,4.5
23932,2486,5525,6.0
23933,2052,1826,2.5
23934,4090,11659,1.7
23935,663,2907,8.5
23936,2517,18965,9.7
23937,3396,13623,2.2
23938,3362,19745,9.1
23939,4488,7557,1.2
23940,1845,12190,6.5
23941,4112,9034,6.5
23942,4685,13591,5.2
23943,4044,4597,3.2
23944,188,8278,5.8
23945,1484,14561,1.7
23946,2589,19878,6.8
23947,3123,11609,9.7
23948,4112,354,2.6
23949,4344,3424,8.3
23950,4438,12628,6.5
23951,4728,11507,6.7
23952,2483,6592,6.3
23953,2849,9709,2.4
23954,3543,2393,6.9
23955,1120,12880,8.3
23956,4815,4932,2.3
23957,281,7784,1.1
23958,1302,5288,9.6
23959,4564,17603,1.9
23960,2380,16091,1.1
23961,1669,6395,5.9
23962,3883,15730,7.1
23963,3449,17650,2.6
23964,787,4889,4.8
23965,4618,12172,8.1
23966,2253,10772,9.6
23967,1339,7293,1.1
23968,3087,4393,9.2
23969,1677,16068,4.7
23970,601,19616,10.0
23971,3453,8793,4.7
23972,4163,13998,6.9
23973,210,13632,5.3
23974,3183,834,6.7
23975,4124,10397,7.2
23976,1711,6917,3.2
23977,1379,6331,8.4
23978,1881,10946,8.3
23979,330,14034,4.6
23980,4262,13935,7.7
23981,3276,1338,2.3
23982,4087,5194,9.9
23983,1905,5796,2.8
23984,3640,4105,5.3
23985,2725,1105,6.5
23986,1853,9182,6.9
23987,4936,19149,8.5
23988,4670,8159,3.5
23989,1329,3281,1.5
23990,3482,15153,6.9
23991,4205,15820,5.4
23992,4105,1790,8.8
23993,3272,15926,1.9
23994,1860,11381,1.0
23995,502,17788,1.4
23996,4535,14897,6.4
23997,4785,11465,7.4
23998,3594,12810,1.9
23999,34,11721,8.9
24000,2146,10995,8.5
24001,3644,15214,5.0
24002,848,19999,9.4
24003,1300,16703,4.4
24004,479,10786,2.4
24005,4326,381,2.4
24006,2023,11709,4.3
24007,4168,10911,10.0
24008,4141,6654,1.6
24009,1146,7886,2.9
24010,169,13761,3.6
24011,85,16873,5.2
24012,3508,10946,6.1
24013,14,862,5.6
24014,4436,12671,3.4
24015,4690,18125,3.4
24016,2027,7252,8.0
24017,4420,15072,4.4
24018,1689,10535,9.0
24019,661,13328,5.5
24020,1139,16964,2.3
24021,2837,13597,3.7
24022,2272,18595,3.8
24023,931,18393,6.6
24024,3594,19460,6.6
24025,1917,11523,8.7
24026,3766,5650,4.1
24027,345,19162,2.7
24028,4066,13021,1.3
24029,2394,12771,8.2
24030,1874,18864,2.2
24031,641,5311,9.3
24032,2115,16616,5.4
24033,4799,6199,9.4
24034,1067,7867,5.2
24035,1773,1786,8.3
24036,2029,3928,9.1
24037,1489,13704,7.7
24038,4448,16492,5.1
24039,1042,19315,6.1
24040,4155,2302,9.0
24041,4885,16194,7.6
24042,3849,19793,1.1
24043,3369,8782,2.6
24044,3115,10199,2.9
24045,20,1575,5.0
24046,3107,9539,9.6
24047,4307,13902,3.4
24048,2799,10025,9.1
24049,2832,15256,1.4
24050,2529,3699,4.6
24051,2501,13933,9.9
24052,287,17385,9.5
24053,467,6311,7.1
24054,754,5679,8.3
24055,203,1615,1.8
24056,3377,4468,7.8
24057,1681,8368,2.1
24058,4192,13242,8.4
24059,2787,9259,1.5
24060,1195,9130,1.7
24061,327,12185,6.1
24062,4093,4017,8.6
24063,4770,4098,8.7
24064,4171,17745,2.3
24065,1385,8142,6.4
24066,76,3704,5.6
24067,2505,10270,3.6
24068,2259,19426,7.0
24069,4126,4863,8.6
24070,1281,19649,4.5
24071,1767,13872,7.9
24072,1703,10735,8.3
24073,3451,14942,5.5
24074,1059,3083,7.5
24075,695,3386,5.6
24076,3725,15461,3.2
24077,3661,7833,5.0
24078,4182,11736,5.9
24079,1991,10844,7.1
24080,2433,3044,3.6
24081,2322,19847,8.2
24082,2312,5731,4.8
24083,4740,142,9.2
24084,1238,18959,6.2
24085,823,12780,2.1
24086,3782,4902,9.9
24087,817,5975,1.4
24088,3623,12011,9.7
24089,970,3433,7.6
24090,4629,17969,1.1
24091,2023,14246,2.4
24092,2296,11666,6.1
24093,1239,6756,5.5
24094,1643,8055,2.7
24095,4427,15405,4.6
24096,851,10246,7.9
24097,1200,18567,2.0
24098,517,10361,6.8
24099,2861,14658,3.0
24100,4459,16139,7.5
24101,2131,9270,8.1
24102,3300,168,7.0
24103,3605,10521,8.9
24104,2482,7663,5.7
24105,4268,18561,2.1
24106,927,6269,5.6
24107,1490,4847,5.4
24108,2073,9495,7.3
24109,560,8839,9.2
24110,4022,4434,9.1
24111,1152,7988,3.0
24112,4560,16488,8.2
24113,194,9784,1.7
24114,3921,11534,9.2
24115,3441,3832,1.9
24116,1507,4589,5.5
24117,3009,4737,3.2
24118,2781,2604,7.5
24119,1731,1140,9.4
24120,1515,869,6.6
24121,2117,1302,8.9
24122,3235,16426,6.4
24123,2861,3081,1.1
24124,805,12021,8.1
24125,4584,10080,9.2
24126,2124,10293,5.0
24127,2757,4085,4.8
24128,2261,16244,5.2
24129,4599,17987,7.3
24130,4,13203,7.7
24131,4010,5626,1.4
24132,3983,1005,1.6
24133,2387,13165,6.8
24134,4314,18026,4.2
24135,1475,910,4.2
24136,585,1716,6.9
24137,3548,15710,3.9
24138,757,8529,2.4
24139,1127,14009,2.3
24140,3689,18401,3.0
24141,1847,4114,9.1
24142,2076,18182,8.6
24143,213,7016,5.8
24144,3708,16912,6.5
24145,1116,15691,4.7
24146,3954,13058,8.4
24147,2346,8165,3.7
24148,3314,1468,5.7
24149,1313,9120,9.9
24150,4668,2724,8.7
24151,1475,19981,3.4
24152,3227,1276,3.5
24153,4278,5112,3.8
24154,1667,5392,4.9
24155,1116,17708,9.6
24156,3991,13978,7.1
24157,2471,7053,2.6
24158,2395,15170,8.2
24159,4449,17381,7.4
24160,3771,16089,3.3
24161,3596,16053,4.1
24162,4509,17091,6.4
24163,4163,19038,4.8
24164,2980,15300,4.1
24165,3953,1601,5.2
24166,2238,19093,2.6
24167,801,2720,3.3
24168,1427,9738,1.8
24169,4307,1532,1.7
24170,4048,14083,5.0
24171,1330,1114,6.3
24172,1134,14407,1.4
24173,1731,3001,6.5
24174,3345,5513,6.3
24175,3544,7443,8.6
24176,648,13784,7.3
24177,2722,19035,9.0
24178,1767,11506,8.2
24179,4058,9249,9.1
24180,4247,7069,4.4
24181,4371,2,1.5
24182,2594,9516,1.4
24183,3541,8665,2.5
24184,2958,9216,1.7
24185,4200,15691,5.2
24186,3250,2513,6.5
24187,2296,13155,2.6
24188,1763,5480,7.7
24189,1255,14921,8.1
24190,3490,12810,7.2
24191,933,7116,7.0
24192,1948,4949,2.7
24193,3762,2239,6.1
24194,2629,10,6.8
24195,1104,17048,4.8
24196,144,13752,8.9
24197,3027,18247,5.9
24198,3802,7997,4.5
24199,2170,9306,9.0
24200,3226,19302,5.8
24201,4301,985,3.4
24202,1915,17668,1.3
24203,2732,16470,5.5
24204,226,19418,4.2
24205,557,18164,1.3
24206,2716,17549,3.5
24207,670,426,6.3
24208,2731,7886,9.5
24209,1836,13158,2.3
24210,4206,6278,7.7
24211,516,16192,5.4
24212,907,7549,9.9
24213,2909,14822,1.7
24214,72,17743,6.6
24215,2107,174,4.1
24216,794,13939,7.9
24217,651,18136,8.9
24218,3006,227,2.9
24219,4510,7757,5.5
24220,3697,17891,1.1
24221,914,3052,3.2
24222,523,15100,8.9
24223,4106,15319,7.1
24224,2329,13412,8.3
24225,3055,4596,9.0
24226,688,15538,9.7
24227,757,18089,1.3
24228,3821,15919,1.9
24229,4418,13971,7.6
24230,2807,13945,4.5
24231,122,18807,9.0
24232,4385,17307,5.7
24233,4128,12880,3.5
24234,4495,8115,6.8
24235,915,17113,6.9
24236,1259,10608,2.5
24237,1709,3640,1.4
24238,788,677,9.2
24239,251,8494,1.1
24240,2176,6451,4.2
24241,728,11400,8.5
24242,3534,6314,4.9
24243,1803,9049,4.5
24244,3129,5318,1.6
24245,355,746,3.4
24246,1167,18008,9.4
24247,3526,2047,7.1
24248,2290,19865,4.3
24249,2777,7818,5.3
24250,3944,2205,8.8
24251,696,9958,8.2
24252,1235,712,6.7
24253,2745,7927,3.0
24254,2703,17212,9.0
24255,783,10140,4.3
24256,1216,15468,9.5
24257,2701,11790,3.1
24258,975,10837,2.9
24259,4557,7499,3.2
24260,3639,18884,4.4
24261,3014,4743,9.1
24262,2812,244,6.6
24263,2502,14203,9.1
24264,3638,17985,9.4
24265,4940,15131,7.1
24266,1170,2940,7.0
24267,4057,1831,1.1
24268,3568,15308,9.6
24269,2485,8120,8.8
24270,1592,4744,8.0
24271,4287,220,1.1
24272,4749,9057,3.0
24273,3817,3096,5.7
24274,1261,12280,4.0
24275,2004,1772,6.9
24276,1222,6407,4.1
24277,1184,12705,9.9
24278,3991,15995,3.0
24279,4672,3968,4.8
24280,1010,17105,2.3
24281,376,4143,3.6
24282,1474,10326,3.5
24283,3144,10195,8.2
24284,1896,13697,4.7
24285,4924,12160,8.7
24286,4237,11645,6.6
24287,734,14379,2.5
24288,4444,14212,3.6
24289,839,3264,1.9
24290,3148,13643,4.9
24291,848,17850,4.0
24292,3557,6086,1.3
24293,364,2286,6.1
24294,804,9327,1.5
24295,3273,4414,2.2
24296,2709,12646,3.7
24297,2462,952,4.4
24298,2530,3159,9.2
24299,2924,6474,3.3
24300,4547,5240,7.4
24301,4460,19701,1.4
24302,3601,1685,9.5
24303,595,11734,5.0
24304,518,13833,3.2
24305,4,5608,1.5
24306,1106,956,3.2
24307,4460,4505,9.9
24308,1542,17596,2.3
24309,3660,12395,6.3
24310,3389,19581,2.0
24311,4567,5495,5.0
24312,395,17394,9.9
24313,2578,10325,1.7
24314,4077,12412,1.7
24315,1180,3462,5.7
24316,1349,19209,5.3
24317,1946,16353,5.1
24318,3794,6967,9.3
24319,98,17546,5.9
24320,3508,14163,1.8
24321,1458,11993,6.3
24322,396,14723,2.4
24323,2163,12147,1.5
24324,2189,4068,1.6
24325,3806,3656,8.5
24326,4489,12455,3.0
24327,771,253,8.0
24328,1571,576,1.1
24329,1552,1623,1.7
24330,3247,8570,6.1
24331,3838,5504,3.1
24332,922,15623,1.6
24333,1909,4309,3.8
24334,4870,14860,9.1
24335,1548,18393,2.1
24336,1903,13238,5.9
24337,3999,15180,4.4
24338,3538,15151,7.5
24339,980,14898,5.7
24340,382,8038,3.7
24341,4506,8573,1.2
24342,2754,11730,2.9
24343,1062,9889,7.4
24344,1949,18825,4.6
24345,2298,7320,4.5
24346,4396,10686,3.6
24347,1690,9745,5.3
24348,829,9753,6.5
24349,3567,13655,2.6
24350,4913,7371,6.6
24351,2226,5759,3.3
24352,2126,6425,8.1
24353,2459,12515,8.3
24354,2196,12012,1.0
24355,550,16405,8.4
24356,204,17451,6.5
24357,848,13033,2.2
24358,120,12514,1.8
24359,3879,10941,6.9
24360,2662,1346,3.9
24361,1454,13765,6.9
24362,4199,1241,8.5
24363,2244,5788,8.4
24364,424,2934,1.5
24365,4885,675,5.9
24366,150,6105,4.1
24367,92,11583,8.0
24368,1897,6753,6.0
24369,1651,4005,6.3
24370,4766,10659,8.1
24371,1571,6426,9.2
24372,2034,18307,7.9
24373,2933,4941,9.6
24374,194,1637,5.3
24375,2229,9372,9.9
24376,1391,6223,1.4
24377,3425,4605,8.8
24378,2215,11790,9.6
24379,2156,2810,5.9
24380,2275,17838,9.1
24381,4119,8296,4.5
24382,2907,15598,6.9
24383,4617,14149,5.1
24384,4488,10239,8.0
24385,1431,16528,8.0
24386,752,4675,7.4
24387,3751,12253,8.3
24388,2977,8712,2.8
24389,543,11034,9.8
24390,947,2217,6.8
24391,3326,8208,3.0
24392,3972,15040,6.1
24393,1407,6693,7.3
24394,1091,3218,1.6
24395,4564,14548,3.5
24396,1445,3077,4.5
24397,519,2006,3.2
24398,142,13257,9.3
24399,3663,15095,2.3
24400,4053,13444,2.2
24401,4037,3054,6.1
24402,4144,10980,2.9
24403,252,4728,2.0
24404,1712,15642,7.0
24405,629,15727,7.9
24406,257,4911,1.2
24407,2001,2178,5.6
24408,1718,14927,7.8
24409,2448,12738,2.0
24410,4271,12125,4.5
24411,3796,10476,5.5
24412,4859,10970,6.7
24413,1392,5949,7.4
24414,981,18433,2.5
24415,955,6528,8.2
24416,4604,17319,3.4
24417,1503,16786,1.3
24418,455,12551,7.2
24419,3145,10555,9.8
24420,4623,17391,1.6
24421,3879,7524,4.6
24422,413,4761,3.3
24423,3009,15259,6.1
24424,540,1276,3.6
24425,335,1227,2.7
24426,116,8808,9.4
24427,4620,12262,4.6
24428,3738,11431,8.9
24429,1236,3195,1.4
24430,697,17000,7.9
24431,774,2680,1.4
24432,3912,17092,3.7
24433,2213,14579,7.3
24434,1498,17484,4.4
24435,4295,7239,6.0
24436,3260,4535,9.7
24437,3302,4545,3.0
24438,4334,5585,2.2
24439,86,10280,2.0
24440,1628,11956,3.3
24441,2067,12742,7.6
24442,1539,3002,7.8
24443,1126,15293,9.2
24444,446,10092,1.5
24445,4349,18302,9.7
24446,129,17246,3.4
24447,121,16250,3.3
24448,1352,10470,6.7
24449,1422,6196,4.1
24450,387,10467,8.1
24451,1273,1994,10.0
24452,2366,440,8.2
24453,538,4809,1.2
24454,3032,4490,6.6
24455,1839,2059,7.5
24456,1134,3181,7.2
24457,2410,16825,9.3
24458,2927,13965,3.5
24459,135,19661,5.3
24460,2672,18042,4.0
24461,2601,10187,3.8
24462,2133,5810,5.5
24463,2443,17969,3.0
24464,1517,4455,7.6
24465,296,10393,8.4
24466,1652,7295,2.8
24467,1983,13340,7.2
24468,3600,18886,1.1
24469,2569,6122,6.3
24470,3099,4029,6.4
24471,1412,3963,9.8
24472,1425,18035,4.5
24473,3155,8637,6.2
24474,3090,14712,9.6
24475,4807,13780,9.5
24476,2656,9412,7.8
24477,3003,11555,4.5
24478,567,2201,7.7
24479,2529,83,6.8
24480,2230,18398,9.7
24481,3097,9171,3.8
24482,3381,3258,5.3
24483,1216,8420,7.6
24484,2604,18882,3.8
24485,2316,14631,4.0
24486,2076,17717,2.8
24487,2628,6995,9.3
24488,4162,2445,4.0
24489,3774,5772,7.3
24490,2547,2464,5.7
24491,4494,8464,6.0
24492,509,4878,8.5
24493,329,7089,2.3
24494,1567,17080,5.6
24495,51,2061,5.9
24496,1525,16871,2.1
24497,1054,15726,4.1
24498,4249,3308,5.3
24499,3109,19847,7.7
24500,2585,1605,7.5
24501,4245,19680,7.3
24502,2550,3095,4.3
24503,3445,11745,7.5
24504,1699,5500,7.4
24505,1985,19080,3.2
24506,3812,1902,4.9
24507,3853,2132,8.9
24508,2913,11579,4.8
24509,2468,13916,8.5
24510,3444,7897,7.0
24511,3059,8395,1.8
24512,1054,4714,6.6
24513,444,781,8.1
24514,2664,10661,9.7
24515,4592,17,3.9
24516,2843,14573,3.0
24517,4564,18962,2.0
24518,4394,19818,1.2
24519,322,15618,4.2
24520,144,9048,5.5
24521,4844,3903,5.8
24522,4388,10747,6.7
24523,782,3974,3.0
24524,1653,6251,4.0
24525,4862,16920,3.8
24526,1394,17904,2.5
24527,629,4230,1.5
24528,4332,7086,9.5
24529,841,2022,2.7
24530,1866,8796,7.0
24531,164,13375,7.5
24532,2632,11402,6.6
24533,342,15345,1.1
24534,3033,13717,7.1
24535,1802,10052,1.5
24536,395,3992,7.2
24537,3277,7777,4.9
24538,3377,8965,5.8
24539,4061,17677,3.0
24540,3905,2526,3.8
24541,4446,9488,5.1
24542,240,10916,3.0
24543,628,8977,4.9
24544,3112,19348,9.1
24545,170,9783,7.5
24546,2045,10603,5.3
24547,3681,6918,3.5
24548,2874,19479,6.8
24549,59,17379,6.9
24550,1879,8839,5.7
24551,4611,480,9.0
24552,4665,11229,4.2
24553,3067,350,5.9
24554,3350,279,1.4
24555,3042,15391,5.0
24556,3092,10485,1.1
24557,2351,7418,1.2
24558,4735,1803,5.4
24559,3862,4939,3.1
24560,2939,463,9.7
24561,2843,3720,5.0
24562,3479,18228,6.9
24563,1572,7801,5.5
24564,3475,11347,9.4
24565,4696,1774,8.5
24566,4120,8374,9.6
24567,4365,11783,7.5
24568,1333,6617,8.8
24569,1225,4565,8.2
24570,1091,1837,4.8
24571,2881,7065,2.0
24572,1883,9666,7.5
24573,4000,14210,7.7
24574,1275,11690,2.0
24575,2108,16150,6.0
24576,4185,851,3.5
24577,4976,19097,4.5
24578,1989,4820,8.5
24579,620,14568,8.1
24580,4550,13994,1.1
24581,4575,2611,9.7
24582,1875,18907,9.0
24583,1621,8138,2.3
24584,3906,462,8.6
24585,2991,1131,2.1
24586,3374,10717,1.6
24587,4442,17741,7.7
24588,2579,8992,4.4
24589,4107,17715,6.2
24590,4428,10186,5.4
24591,783,7419,7.0
24592,110,15291,7.5
24593,4085,11511,4.2
24594,753,1364,6.7
24595,1244,8137,5.2
24596,182,19773,8.6
24597,3710,6265,9.7
24598,1267,15139,3.1
24599,4391,6704,6.8
24600,1165,9562,2.6
24601,4317,14755,4.5
24602,4711,14866,3.5
24603,4540,3527,7.8
24604,4889,18331,5.4
24605,1018,19666,6.1
24606,1291,8303,9.3
24607,144,3814,7.4
24608,3457,4111,9.2
24609,4618,7936,5.7
24610,1574,9340,5.8
24611,2900,4949,6.4
24612,4287,8062,6.2
24613,2996,9376,1.1
24614,1307,11842,1.9
24615,2131,8230,9.6
24616,3731,17763,8.7
24617,922,2775,1.8
24618,1134,4459,4.8
24619,4775,3158,3.2
24620,1820,1794,4.3
24621,2676,12296,3.9
24622,4819,18038,10.0
24623,1899,2493,3.9
24624,3079,14804,3.5
24625,3167,16874,2.6
24626,4046,2912,5.2
24627,4758,2865,6.3
24628,3495,4430,4.4
24629,166,2121,4.7
24630,826,600,2.5
24631,1451,15030,2.8
24632,2736,3679,8.8
24633,3113,16325,1.5
24634,3380,17053,6.0
24635,2189,12821,2.3
24636,1720,9533,3.4
24637,1262,17372,9.9
24638,3523,13578,7.2
24639,394,4874,7.0
24640,1680,8001,8.6
24641,4128,10628,3.1
24642,2673,11914,4.4
24643,601,5323,5.0
24644,481,10396,1.5
24645,1306,1441,2.3
24646,1923,14698,7.5
24647,821,13563,9.8
24648,627,6814,3.6
24649,98,451,8.3
24650,545,1514,3.2
24651,3288,18397,4.3
24652,4278,13229,3.0
24653,4278,4730,8.7
24654,1970,7596,7.9
24655,3385,13500,6.6
24656,2496,8029,3.5
24657,1210,9117,5.3
24658,1112,11401,8.9
24659,1616,16934,4.8
24660,3138,10078,4.2
24661,4419,10288,7.5
24662,3464,10301,3.9
24663,3453,1202,9.8
24664,3360,14590,4.0
24665,3225,16471,4.6
24666,4117,14122,5.4
24667,885,18344,7.6
24668,149,10294,3.9
24669,304,7806,7.7
24670,3549,19413,1.9
24671,1098,5426,7.0
24672,4905,12711,7.2
24673,3021,19724,5.2
24674,1332,17110,1.8
24675,704,9856,9.9
24676,4688,5844,7.4
24677,3471,14655,7.1
24678,4907,19773,2.5
24679,4678,7357,6.0
24680,2648,18905,7.0
24681,2982,6080,8.1
24682,2008,18025,9.1
24683,3575,13008,7.5
24684,446,11717,9.7
24685,168,15291,1.5
24686,3862,1993,2.8
24687,2913,8631,9.0
24688,1687,10234,4.0
24689,4159,12255,3.0
24690,3745,5065,1.4
24691,1684,1335,5.6
24692,4220,5145,4.8
24693,3446,972,5.9
24694,4761,3879,5.5
24695,2190,8075,2.5
24696,2416,4346,1.8
24697,1949,16189,4.5
24698,2025,10118,1.1
24699,3457,13727,4.2
24700,3916,6850,9.2
24701,4828,5139,4.7
24702,910,10146,5.5
24703,4281,11816,5.3
24704,1372,17550,7.8
24705,2163,17254,9.0
24706,3841,9858,9.7
24707,3008,12991,4.9
24708,4951,12512,2.0
24709,908,7453,3.2
24710,4441,8077,2.4
24711,3952,15528,7.2
24712,1922,11498,9.9
24713,2499,7795,4.0
24714,546,16417,5.5
24715,4806,3934,1.6
24716,2155,6180,7.1
24717,2151,4890,6.6
24718,3982,16696,6.3
24719,2669,9051,5.2
24720,1152,6324,3.5
24721,3634,9165,6.7
24722,3161,11250,1.6
24723,4884,854,4.6
24724,112,1538,7.1
24725,2042,13830,7.3
24726,4320,10431,2.9
24727,2691,6439,7.3
24728,1192,4141,8.6
24729,4495,11521,9.6
24730,4367,7672,7.1
24731,4643,7492,7.4
24732,3283,9548,2.0
24733,4526,15966,8.7
24734,2836,474,6.0
24735,1322,10179,7.5
24736,4568,17405,2.0
24737,654,15492,3.3
24738,4391,6827,4.9
24739,3978,6244,1.6
24740,788,19306,1.7
24741,96,13969,9.6
24742,4758,11003,8.2
24743,4506,18778,9.0
24744,669,18382,5.7
24745,2224,15909,3.1
24746,367,14977,3.0
24747,3875,10225,5.9
24748,4573,9967,3.6
24749,474,9423,6.4
24750,406,9207,6.8
24751,3579,11085,6.6
24752,3547,14204,1.4
24753,2309,15723,4.4
24754,4717,10276,9.6
24755,919,9643,3.5
24756,1524,13480,3.6
24757,670,3870,2.0
24758,1570,8558,7.5
24759,3241,10000,2.8
24760,1821,9752,4.1
24761,4842,15828,3.6
24762,2584,17596,5.9
24763,4521,243,9.3
24764,1947,10497,7.3
24765,577,17881,7.2
24766,2516,7480,8.2
24767,1487,6892,8.7
24768,4168,1665,7.6
24769,3210,13575,6.8
24770,2551,15580,1.2
24771,729,15152,6.0
24772,2379,13174,6.0
24773,3756,18375,9.9
24774,1272,120,5.2
24775,4680,2209,7.8
24776,3953,395,7.6
24777,676,12776,3.7
24778,1194,6161,9.9
24779,4509,6631,7.8
24780,4542,12044,8.2
24781,3762,12233,1.1
24782,2034,17343,1.1
24783,963,79,9.5
24784,744,12398,8.7
24785,727,14842,3.4
24786,250,8176,2.6
24787,3964,14198,1.4
24788,4219,9900,1.4
24789,1124,15457,6.7
24790,2799,18510,2.2
24791,1312,13728,2.0
24792,3310,666,1.6
24793,3326,4404,2.1
24794,2716,11703,7.3
24795,4665,8352,7.6
24796,2325,7611,1.7
24797,4434,4879,3.1
24798,3767,11981,3.7
24799,3091,2365,9.3
24800,2969,16504,4.1
24801,886,9553,7.2
24802,2981,10886,2.5
24803,3167,5943,4.8
24804,4470,10124,5.9
24805,2140,18267,6.3
24806,2239,11008,1.2
24807,883,1450,5.8
24808,3539,10026,6.0
24809,1609,19112,1.5
24810,2585,19069,6.1
24811,268,5005,5.6
24812,896,18821,8.8
24813,4199,10123,2.4
24814,191,5848,5.3
24815,1764,9169,5.4
24816,2790,15654,8.9
24817,3218,7170,6.9
24818,4426,16771,2.0
24819,69,7199,6.6
24820,223,8492,1.8
24821,4061,16259,8.3
24822,1359,9504,5.7
24823,812,2435,3.3
24824,4480,7439,4.3
24825,2471,14730,6.0
24826,1284,4977,8.5
24827,4483,10584,1.8
24828,141,6288,8.0
24829,4339,10675,6.2
24830,3844,4066,4.2
24831,4648,6815,9.0
24832,4465,9292,8.8
24833,4309,4566,2.3
24834,1760,8271,1.2
24835,1686,17168,8.9
24836,651,359,2.3
24837,3107,1105,2.7
24838,4504,4641,2.6
24839,1022,13808,9.2
24840,259,16361,5.2
24841,4150,4078,2.3
24842,1527,18348,4.4
24843,4223,5813,4.6
24844,1719,3738,3.9
24845,2323,18748,4.0
24846,4039,10137,7.7
24847,901,16348,3.3
24848,1935,7045,7.7
24849,1924,1252,4.2
24850,1842,18950,4.9
24851,3258,10576,7.1
24852,3400,14958,1.1
24853,1395,15019,4.9
24854,2042,6112,6.8
24855,859,14658,8.4
24856,2733,9581,2.8
24857,160,10658,2.2
24858,153,3468,8.2
24859,601,8173,1.7
24860,916,1561,4.0
24861,1011,19758,6.8
24862,1837,10220,1.4
24863,625,9400,8.1
24864,517,9382,6.8
24865,363,2524,5.9
24866,4944,12445,3.7
24867,2691,14502,2.9
24868,1510,3739,7.1
24869,2277,5020,8.6
24870,1304,4341,6.1
24871,3863,16072,6.7
24872,2352,9454,3.4
24873,4283,5255,1.7
24874,4435,7800,5.6
24875,73,1671,1.1
24876,2213,8781,5.2
24877,435,4009,4.0
24878,186,13074,4.0
24879,4751,12846,1.6
24880,2458,13606,5.0
24881,957,143,3.0
24882,3423,14314,2.3
24883,1872,10125,9.0
24884,246,10055,1.7
24885,1652,15136,9.0
24886,4007,9616,9.7
24887,2367,11152,1.8
24888,2157,4789,8.3
24889,3591,1869,9.1
24890,3277,5538,9.2
24891,1684,3044,9.7
24892,1398,19093,4.6
24893,4204,2655,8.3
24894,2521,13148,6.4
24895,1206,9929,4.1
24896,2818,14939,8.0
24897,420,1760,3.5
24898,1187,5248,8.3
24899,4723,107,3.2
24900,4060,17896,3.6
24901,582,452,3.3
24902,3179,17418,8.8
24903,1807,5295,6.9
24904,4337,12830,1.9
24905,378,12682,9.4
24906,1126,18038,5.5
24907,1701,8770,2.6
24908,3523,14428,2.3
24909,2684,1167,2.1
24910,710,8085,8.2
24911,3935,18606,9.6
24912,2872,9066,9.5
24913,4850,16360,8.8
24914,189,16229,8.3
24915,2601,5760,4.2
24916,953,8461,4.9
24917,551,10627,1.7
24918,4805,6474,4.5
24919,4535,5327,1.2
24920,4923,12446,9.0
24921,3673,4105,2.6
24922,3455,10351,2.4
24923,4246,3788,4.0
24924,2827,19799,7.3
24925,1383,3623,9.2
24926,4550,516,1.6
24927,2760,4123,1.9
24928,4064,16397,2.8
24929,3525,14721,4.2
24930,2760,17195,4.8
24931,40,18064,1.0
24932,3955,6655,6.8
24933,2642,9302,1.7
24934,2239,10141,4.3
24935,1165,18191,6.4
24936,1700,13194,7.7
24937,4310,4932,3.8
24938,1726,12234,1.1
24939,1232,14577,9.6
24940,198,7126,2.8
24941,2584,11872,5.5
24942,3812,9191,9.8
24943,4111,12032,8.4
24944,3262,11844,3.1
24945,246,1753,7.5
24946,849,19149,8.8
24947,2209,16644,7.4
24948,2586,8179,1.3
24949,2180,19052,3.1
24950,926,401,4.2
24951,4068,12207,7.2
24952,4699,15736,1.5
24953,3513,9522,4.0
24954,3777,7387,1.4
24955,4785,19708,6.3
24956,2177,14884,7.8
24957,285,13288,2.3
24958,1121,5202,6.2
24959,1111,6964,8.6
24960,3777,8439,1.1
24961,59,16668,8.3
24962,3715,4800,4.0
24963,3830,19837,8.6
24964,4920,2384,5.6
24965,2962,12375,1.4
24966,3165,14444,8.5
24967,33,11018,9.1
24968,952,1259,3.7
24969,1106,8466,7.8
24970,3633,8678,7.2
